"COLONYLENGTH","MAX_DEPTH_M","Area_surveyed_m2","SITE","PER_DEAD","LATITUDE","LONGITUDE","YEAR","TAIL_BINS","Bleaching_Period","Survey_Type"
50,13.71533,10,"TUT-03020",5,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
46,13.71533,10,"TUT-03020",85,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
5,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","Q20","Pre-Bleaching","10m"
7,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","Q20","Pre-Bleaching","10m"
42,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
38,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
54,13.71533,10,"TUT-03020",15,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
50,13.71533,10,"TUT-03020",5,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
22,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
54,13.71533,10,"TUT-03020",40,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
9,13.71533,10,"TUT-03020",10,-14.33662,-170.8041,"2018","Q20","Pre-Bleaching","10m"
14,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
7,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","Q20","Pre-Bleaching","10m"
52,13.71533,10,"TUT-03020",10,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
12,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","Q20","Pre-Bleaching","10m"
22,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
20,13.71533,10,"TUT-03020",5,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
20,13.71533,10,"TUT-03020",5,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
15,13.71533,10,"TUT-03020",10,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
33,13.71533,10,"TUT-03020",10,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
70,13.71533,10,"TUT-03020",25,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
17,13.71533,10,"TUT-03020",10,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
50,13.71533,10,"TUT-03020",10,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
21,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
43,13.71533,10,"TUT-03020",15,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
16,13.71533,10,"TUT-03020",20,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
12,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","Q20","Pre-Bleaching","10m"
8,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","Q20","Pre-Bleaching","10m"
23,13.71533,10,"TUT-03020",5,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
21,13.71533,10,"TUT-03020",2,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
7,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","Q20","Pre-Bleaching","10m"
42,13.71533,10,"TUT-03020",15,-14.33662,-170.8041,"2018","Q80","Pre-Bleaching","10m"
25,13.71533,10,"TUT-03020",2,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
29,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
13,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","QMED","Pre-Bleaching","10m"
6,13.71533,10,"TUT-03020",0,-14.33662,-170.8041,"2018","Q20","Pre-Bleaching","10m"
18,16.15361,10,"TUT-03021",0,-14.34374,-170.7891,"2018","QMED","Pre-Bleaching","10m"
40,16.15361,10,"TUT-03021",0,-14.34374,-170.7891,"2018","QMED","Pre-Bleaching","10m"
10,16.15361,10,"TUT-03021",0,-14.34374,-170.7891,"2018","Q20","Pre-Bleaching","10m"
21,16.15361,10,"TUT-03021",0,-14.34374,-170.7891,"2018","QMED","Pre-Bleaching","10m"
28,16.15361,10,"TUT-03021",10,-14.34374,-170.7891,"2018","QMED","Pre-Bleaching","10m"
22,16.15361,10,"TUT-03021",2,-14.34374,-170.7891,"2018","QMED","Pre-Bleaching","10m"
33,16.15361,10,"TUT-03021",1,-14.34374,-170.7891,"2018","QMED","Pre-Bleaching","10m"
16,14.93447,10,"TUT-05743",5,-14.27975,-170.6196,"2023","QMED","Pre-Bleaching","10m"
22,7.924413,10,"TUT-05795",80,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
14,7.924413,10,"TUT-05795",0,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
6,7.924413,10,"TUT-05795",0,-14.36406,-170.7618,"2023","Q20","Pre-Bleaching","10m"
20,7.924413,10,"TUT-05795",8,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
14,7.924413,10,"TUT-05795",5,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
27,7.924413,10,"TUT-05795",3,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
13,7.924413,10,"TUT-05795",0,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
48,7.924413,10,"TUT-05795",20,-14.36406,-170.7618,"2023","Q80","Pre-Bleaching","10m"
48,7.924413,10,"TUT-05795",2,-14.36406,-170.7618,"2023","Q80","Pre-Bleaching","10m"
28,7.924413,10,"TUT-05795",5,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
28,7.924413,10,"TUT-05795",70,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
22,7.924413,10,"TUT-05795",30,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
21,7.924413,10,"TUT-05795",13,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
26,7.924413,10,"TUT-05795",0,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
42,7.924413,10,"TUT-05795",15,-14.36406,-170.7618,"2023","Q80","Pre-Bleaching","10m"
14,7.924413,10,"TUT-05795",0,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
43,7.924413,10,"TUT-05795",60,-14.36406,-170.7618,"2023","Q80","Pre-Bleaching","10m"
14,7.924413,10,"TUT-05795",0,-14.36406,-170.7618,"2023","QMED","Pre-Bleaching","10m"
26,10.36269,10,"TUT-05822",1,-14.25291,-170.6459,"2023","QMED","Pre-Bleaching","10m"
6,12.19141,10,"TUT-05853",0,-14.28321,-170.6246,"2023","Q20","Pre-Bleaching","10m"
12,12.19141,10,"TUT-05853",0,-14.28321,-170.6246,"2023","Q20","Pre-Bleaching","10m"
19,12.19141,10,"TUT-05853",0,-14.28321,-170.6246,"2023","QMED","Pre-Bleaching","10m"
27,12.19141,10,"TUT-05853",0,-14.28321,-170.6246,"2023","QMED","Pre-Bleaching","10m"
11,12.19141,10,"TUT-05853",0,-14.28321,-170.6246,"2023","Q20","Pre-Bleaching","10m"
8,12.19141,10,"TUT-05853",20,-14.28321,-170.6246,"2023","Q20","Pre-Bleaching","10m"
40,12.19141,10,"TUT-05853",3,-14.28321,-170.6246,"2023","QMED","Pre-Bleaching","10m"
14,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
25,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
42,12.80098,10,"TUT-05863",10,-14.28309,-170.607,"2023","Q80","Pre-Bleaching","10m"
16,12.80098,10,"TUT-05863",25,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
27,12.80098,10,"TUT-05863",55,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
21,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
38,12.80098,10,"TUT-05863",5,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
18,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
26,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
12,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","Q20","Pre-Bleaching","10m"
13,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
106,12.80098,10,"TUT-05863",55,-14.28309,-170.607,"2023","Q80","Pre-Bleaching","10m"
27,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
13,12.80098,10,"TUT-05863",5,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
17,12.80098,10,"TUT-05863",3,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
41,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","Q80","Pre-Bleaching","10m"
36,12.80098,10,"TUT-05863",5,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
5,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","Q20","Pre-Bleaching","10m"
23,12.80098,10,"TUT-05863",40,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
20,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
24,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
29,12.80098,10,"TUT-05863",5,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
16,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
46,12.80098,10,"TUT-05863",10,-14.28309,-170.607,"2023","Q80","Pre-Bleaching","10m"
30,12.80098,10,"TUT-05863",5,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
62,12.80098,10,"TUT-05863",2,-14.28309,-170.607,"2023","Q80","Pre-Bleaching","10m"
13,12.80098,10,"TUT-05863",5,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
31,12.80098,10,"TUT-05863",1,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
30,12.80098,10,"TUT-05863",2,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
13,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
40,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
42,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","Q80","Pre-Bleaching","10m"
10,12.80098,10,"TUT-05863",10,-14.28309,-170.607,"2023","Q20","Pre-Bleaching","10m"
63,12.80098,10,"TUT-05863",55,-14.28309,-170.607,"2023","Q80","Pre-Bleaching","10m"
22,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
27,12.80098,10,"TUT-05863",1,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
6,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","Q20","Pre-Bleaching","10m"
5,12.80098,10,"TUT-05863",10,-14.28309,-170.607,"2023","Q20","Pre-Bleaching","10m"
25,12.80098,10,"TUT-05863",90,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
37,12.80098,10,"TUT-05863",15,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
30,12.80098,10,"TUT-05863",1,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
65,12.80098,10,"TUT-05863",50,-14.28309,-170.607,"2023","Q80","Pre-Bleaching","10m"
24,12.80098,10,"TUT-05863",30,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
30,12.80098,10,"TUT-05863",10,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
16,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
17,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
22,12.80098,10,"TUT-05863",20,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
14,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
12,12.80098,10,"TUT-05863",1,-14.28309,-170.607,"2023","Q20","Pre-Bleaching","10m"
35,12.80098,10,"TUT-05863",10,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
30,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
31,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
23,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
27,12.80098,10,"TUT-05863",3,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
36,12.80098,10,"TUT-05863",10,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
36,12.80098,10,"TUT-05863",2,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
20,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
24,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
22,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
20,12.80098,10,"TUT-05863",3,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
5,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","Q20","Pre-Bleaching","10m"
8,12.80098,10,"TUT-05863",0,-14.28309,-170.607,"2023","Q20","Pre-Bleaching","10m"
35,12.80098,10,"TUT-05863",28,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
29,12.80098,10,"TUT-05863",3,-14.28309,-170.607,"2023","QMED","Pre-Bleaching","10m"
15,9.448339,10,"TUT-05864",2,-14.33746,-170.7125,"2023","QMED","Pre-Bleaching","10m"
52,10.36269,10,"TUT-05865",5,-14.30053,-170.675,"2023","Q80","Pre-Bleaching","10m"
12,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
18,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
60,10.66748,10,"TUT-05876",25,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
36,10.66748,10,"TUT-05876",1,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
6,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
26,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
8,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
10,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
14,10.66748,10,"TUT-05876",1,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
62,10.66748,10,"TUT-05876",2,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
21,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
24,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
22,10.66748,10,"TUT-05876",12,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
43,10.66748,10,"TUT-05876",4,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
90,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
16,10.66748,10,"TUT-05876",1,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
55,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
27,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
30,10.66748,10,"TUT-05876",2,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
43,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
23,10.66748,10,"TUT-05876",2,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
7,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
65,10.66748,10,"TUT-05876",2,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
90,10.66748,10,"TUT-05876",35,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
7,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
6,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
18,10.66748,10,"TUT-05876",2,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
33,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
25,10.66748,10,"TUT-05876",1,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
45,10.66748,10,"TUT-05876",6,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
27,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
52,10.66748,10,"TUT-05876",6,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
15,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
12,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
30,10.66748,10,"TUT-05876",25,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
40,10.66748,10,"TUT-05876",1,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
41,10.66748,10,"TUT-05876",2,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
54,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
42,10.66748,10,"TUT-05876",8,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
60,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
16,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
116,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
24,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
15,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
63,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
7,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
40,10.66748,10,"TUT-05876",25,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
12,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
6,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
10,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
13,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
33,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
22,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
44,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
31,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
31,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
45,10.66748,10,"TUT-05876",3,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
14,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
39,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
25,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
35,10.66748,10,"TUT-05876",50,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
13,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
6,10.66748,10,"TUT-05876",0,-14.33024,-170.8126,"2023","Q20","Pre-Bleaching","10m"
40,10.66748,10,"TUT-05876",5,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
34,10.66748,10,"TUT-05876",1,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
13,10.66748,10,"TUT-05876",35,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
40,10.66748,10,"TUT-05876",1,-14.33024,-170.8126,"2023","QMED","Pre-Bleaching","10m"
75,10.66748,10,"TUT-05876",8,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
45,10.66748,10,"TUT-05876",35,-14.33024,-170.8126,"2023","Q80","Pre-Bleaching","10m"
23,13.41055,10,"TUT-05878",6,-14.33439,-170.8186,"2023","QMED","Pre-Bleaching","10m"
14,13.41055,10,"TUT-05878",1,-14.33439,-170.8186,"2023","QMED","Pre-Bleaching","10m"
13,13.41055,10,"TUT-05878",2,-14.33439,-170.8186,"2023","QMED","Pre-Bleaching","10m"
32,13.41055,10,"TUT-05878",11,-14.33439,-170.8186,"2023","QMED","Pre-Bleaching","10m"
26,13.41055,10,"TUT-05878",15,-14.33439,-170.8186,"2023","QMED","Pre-Bleaching","10m"
24,13.41055,10,"TUT-05884",3,-14.3359,-170.8031,"2023","QMED","Pre-Bleaching","10m"
46,13.41055,10,"TUT-05884",10,-14.3359,-170.8031,"2023","Q80","Pre-Bleaching","10m"
12,13.41055,10,"TUT-05884",0,-14.3359,-170.8031,"2023","Q20","Pre-Bleaching","10m"
11,13.41055,10,"TUT-05884",0,-14.3359,-170.8031,"2023","Q20","Pre-Bleaching","10m"
75,13.41055,10,"TUT-05884",30,-14.3359,-170.8031,"2023","Q80","Pre-Bleaching","10m"
18,13.41055,10,"TUT-05884",0,-14.3359,-170.8031,"2023","QMED","Pre-Bleaching","10m"
21,13.41055,10,"TUT-05884",3,-14.3359,-170.8031,"2023","QMED","Pre-Bleaching","10m"
22,9.753124,10,"TUT-05975",0,-14.33703,-170.7108,"2023","QMED","Pre-Bleaching","10m"
9,9.753124,10,"TUT-05975",0,-14.33703,-170.7108,"2023","Q20","Pre-Bleaching","10m"
37.41141,NA,10,"TUT-05425",3,-14.36252,-170.7659,"2023","QMED","Pre-Bleaching","10m"
12.88039,NA,10,"TUT-05425",3,-14.36252,-170.7659,"2023","QMED","Pre-Bleaching","10m"
9.152207,NA,10,"TUT-05425",2,-14.36252,-170.7659,"2023","Q20","Pre-Bleaching","10m"
8.652312,NA,10,"TUT-05425",0,-14.36252,-170.7659,"2023","Q20","Pre-Bleaching","10m"
30,6.7056,20,"TUT-215",5,-14.243735,-170.669372,"2025","QMED","Post-Bleaching","20m"
12.5,6.7056,20,"TUT-215",20,-14.243735,-170.669372,"2025","QMED","Post-Bleaching","20m"
15,6.7056,20,"TUT-215",3,-14.243735,-170.669372,"2025","QMED","Post-Bleaching","20m"
120,13.1064,20,"TUT-171",95,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
126,13.1064,20,"TUT-171",60,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
50,13.1064,20,"TUT-171",80,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
100,13.1064,20,"TUT-171",80,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
70,13.1064,20,"TUT-171",50,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
35,13.1064,20,"TUT-171",95,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
75,13.1064,20,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
112.5,13.1064,20,"TUT-171",90,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
30,13.1064,20,"TUT-171",80,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
47.5,13.1064,20,"TUT-171",95,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
117.5,13.1064,20,"TUT-171",95,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
35,13.1064,20,"TUT-171",40,-14.332425,-170.824373,"2025","QMED","Post-Bleaching","20m"
52.5,13.1064,20,"TUT-171",65,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
75,13.1064,20,"TUT-171",80,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
45,13.1064,20,"TUT-171",95,-14.332425,-170.824373,"2025","Q80","Post-Bleaching","20m"
20,11.5824,20,"TUT-139",5,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
30,11.5824,20,"TUT-139",20,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
50,11.5824,20,"TUT-139",6,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","20m"
52.5,11.5824,20,"TUT-139",25,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","20m"
25,11.5824,20,"TUT-139",60,-14.352648,-170.787165,"2025","QMED","Post-Bleaching","20m"
115,11.5824,20,"TUT-139",85,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","20m"
7.5,11.5824,20,"TUT-139",0,-14.352648,-170.787165,"2025","Q20","Post-Bleaching","20m"
115,11.5824,20,"TUT-139",95,-14.352648,-170.787165,"2025","Q80","Post-Bleaching","20m"
15,11.5824,20,"TUT-157",0,-14.274192,-170.619785,"2025","QMED","Post-Bleaching","20m"
20,11.5824,20,"TUT-157",0,-14.274192,-170.619785,"2025","QMED","Post-Bleaching","20m"
NA,11.5824,20,"TUT-214",NA,-14.28309,-170.607,"2025",NA,"Post-Bleaching","20m"
35,11.5824,20,"TUT-214",30,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
20,11.5824,20,"TUT-214",5,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
50,11.5824,20,"TUT-214",60,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
30,11.5824,20,"TUT-214",25,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
35,11.5824,20,"TUT-214",5,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
30,11.5824,20,"TUT-214",60,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
70,11.5824,20,"TUT-214",90,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
35,11.5824,20,"TUT-214",25,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
70,11.5824,20,"TUT-214",60,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
50,11.5824,20,"TUT-214",50,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
100,11.5824,20,"TUT-214",80,-14.28309,-170.607,"2025","Q80","Post-Bleaching","20m"
18,11.5824,20,"TUT-214",0,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
40,11.5824,20,"TUT-214",75,-14.28309,-170.607,"2025","QMED","Post-Bleaching","20m"
